Learning Rate,L2 Penalty,Optimizer,Model,Momentum,Mini_batch,Loss,Epoch
0.1,0.1,SGD,PyTorch,False,True,0.2623268877259009,0.0
0.1,0.1,SGD,PyTorch,False,True,0.24484933525607652,1.0
0.1,0.1,SGD,PyTorch,False,True,0.2469090321068908,2.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157415826682,3.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577318547614,4.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577289500188,5.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577101229267,6.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157765400859,7.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576977303367,8.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577425897127,9.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577344938884,10.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577273367346,11.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157668320044,12.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576477071073,13.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576948916108,14.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577226724093,15.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577288629363,16.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576825323047,17.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576594989825,18.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157672656858,19.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577134209522,20.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157706522127,21.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157701169341,22.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576708543572,23.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157667176228,24.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157709111311,25.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576748354618,26.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576589881933,27.0
0.1,0.1,SGD,PyTorch,False,True,0.246915763773053,28.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576775214993,29.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576000575327,30.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576964458525,31.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576867140738,32.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577226500144,33.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157686856501,34.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576927085865,35.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576920857608,36.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577049625302,37.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576701471327,38.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157624450474,39.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576328735595,40.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157593294371,41.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576838113166,42.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576578700444,43.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577002084705,44.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576391612605,45.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577064350298,46.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576648368063,47.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157675116862,48.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576947176952,49.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576689567488,50.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577444104257,51.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576704902565,52.0
0.1,0.1,SGD,PyTorch,False,True,0.246915771455611,53.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577006596643,54.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576602477394,55.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577232718884,56.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576682386288,57.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576711538143,58.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576544977564,59.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576622889974,60.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576818615898,61.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576683345218,62.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576417040625,63.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157675621577,64.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157639381478,65.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157658704337,66.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576824249348,67.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576351153496,68.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576648740057,69.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157651453824,70.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576561508952,71.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576507416388,72.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576492803424,73.0
0.1,0.1,SGD,PyTorch,False,True,0.246915767797878,74.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576837666046,75.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576869782944,76.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157636969247,77.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576903484114,78.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576391382478,79.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576315112554,80.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576687668743,81.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576378872326,82.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157661269588,83.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576448436006,84.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157652949173,85.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576536525808,86.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576786882924,87.0
0.1,0.1,SGD,PyTorch,False,True,0.2469157654757673,88.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576608530716,89.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576121751335,90.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577006713408,91.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576650359065,92.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576146499425,93.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576950144936,94.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576570788787,95.0
0.1,0.1,SGD,PyTorch,False,True,0.24691577455926997,96.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576571485552,97.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576921097802,98.0
0.1,0.1,SGD,PyTorch,False,True,0.24691576609943647,99.0
0.1,0.4,SGD,PyTorch,False,True,0.48502721163483076,0.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,1.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,2.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,3.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,4.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,5.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,6.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,7.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,8.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,9.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,10.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,11.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,12.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,13.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,14.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,15.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,16.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,17.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,18.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,19.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,20.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,21.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,22.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,23.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,24.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,25.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,26.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,27.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,28.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,29.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,30.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,31.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,32.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,33.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,34.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,35.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,36.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,37.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,38.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,39.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,40.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,41.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,42.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,43.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,44.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,45.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,46.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,47.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,48.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,49.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,50.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,51.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,52.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,53.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,54.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,55.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,56.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,57.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,58.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,59.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,60.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,61.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,62.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,63.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,64.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,65.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,66.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,67.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,68.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,69.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,70.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,71.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,72.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,73.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,74.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,75.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,76.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,77.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,78.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,79.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,80.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,81.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,82.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,83.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,84.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,85.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,86.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,87.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,88.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,89.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,90.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,91.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,92.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,93.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,94.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,95.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,96.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,97.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,98.0
0.1,0.4,SGD,PyTorch,False,True,0.48459420542001463,99.0
0.1,0.9,SGD,PyTorch,False,True,0.4944666483099804,0.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,1.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,2.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,3.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,4.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,5.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,6.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,7.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,8.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,9.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,10.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,11.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,12.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,13.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,14.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,15.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,16.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,17.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,18.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,19.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,20.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,21.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,22.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,23.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,24.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,25.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,26.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,27.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,28.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,29.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,30.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,31.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,32.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,33.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,34.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,35.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,36.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,37.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,38.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,39.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,40.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,41.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,42.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,43.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,44.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,45.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,46.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,47.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,48.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,49.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,50.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,51.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,52.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,53.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,54.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,55.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,56.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,57.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,58.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,59.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,60.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,61.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,62.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,63.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,64.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,65.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,66.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,67.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,68.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,69.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,70.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,71.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,72.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,73.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,74.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,75.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,76.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,77.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,78.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,79.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,80.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,81.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,82.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,83.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,84.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,85.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,86.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,87.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,88.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,89.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,90.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,91.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,92.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,93.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,94.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,95.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,96.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,97.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,98.0
0.1,0.9,SGD,PyTorch,False,True,0.49403513577503827,99.0
0.01,0.1,SGD,PyTorch,False,True,0.23381163205248662,0.0
0.01,0.1,SGD,PyTorch,False,True,0.1353541681859852,1.0
0.01,0.1,SGD,PyTorch,False,True,0.10553870107584898,2.0
0.01,0.1,SGD,PyTorch,False,True,0.09430108785491974,3.0
0.01,0.1,SGD,PyTorch,False,True,0.09312844862220006,4.0
0.01,0.1,SGD,PyTorch,False,True,0.09278461934130831,5.0
0.01,0.1,SGD,PyTorch,False,True,0.09294270793347466,6.0
0.01,0.1,SGD,PyTorch,False,True,0.09281113177826004,7.0
0.01,0.1,SGD,PyTorch,False,True,0.09265164387608801,8.0
0.01,0.1,SGD,PyTorch,False,True,0.09274162724093214,9.0
0.01,0.1,SGD,PyTorch,False,True,0.0926370145517581,10.0
0.01,0.1,SGD,PyTorch,False,True,0.0926800134741189,11.0
0.01,0.1,SGD,PyTorch,False,True,0.09261270836816554,12.0
0.01,0.1,SGD,PyTorch,False,True,0.09263946649165979,13.0
0.01,0.1,SGD,PyTorch,False,True,0.09258448644527192,14.0
0.01,0.1,SGD,PyTorch,False,True,0.09261809543652028,15.0
0.01,0.1,SGD,PyTorch,False,True,0.09259168607247938,16.0
0.01,0.1,SGD,PyTorch,False,True,0.09256701224020641,17.0
0.01,0.1,SGD,PyTorch,False,True,0.09256329989880983,18.0
0.01,0.1,SGD,PyTorch,False,True,0.09256134826025872,19.0
0.01,0.1,SGD,PyTorch,False,True,0.09256011765091705,20.0
0.01,0.1,SGD,PyTorch,False,True,0.09255927372132049,21.0
0.01,0.1,SGD,PyTorch,False,True,0.09255863401080554,22.0
0.01,0.1,SGD,PyTorch,False,True,0.09255816653410223,23.0
0.01,0.1,SGD,PyTorch,False,True,0.09255781658959224,24.0
0.01,0.1,SGD,PyTorch,False,True,0.09255756751511386,25.0
0.01,0.1,SGD,PyTorch,False,True,0.09255734737161836,26.0
0.01,0.1,SGD,PyTorch,False,True,0.09255719339306513,27.0
0.01,0.1,SGD,PyTorch,False,True,0.09255707389953703,28.0
0.01,0.1,SGD,PyTorch,False,True,0.09255699573647441,29.0
0.01,0.1,SGD,PyTorch,False,True,0.09255694909189469,30.0
0.01,0.1,SGD,PyTorch,False,True,0.0925569031192279,31.0
0.01,0.1,SGD,PyTorch,False,True,0.09255686136573331,32.0
0.01,0.1,SGD,PyTorch,False,True,0.0925568295409463,33.0
0.01,0.1,SGD,PyTorch,False,True,0.09255681065280573,34.0
0.01,0.1,SGD,PyTorch,False,True,0.09255679075915808,35.0
0.01,0.1,SGD,PyTorch,False,True,0.09255677385629903,36.0
0.01,0.1,SGD,PyTorch,False,True,0.09255676703017904,37.0
0.01,0.1,SGD,PyTorch,False,True,0.09255676132848964,38.0
0.01,0.1,SGD,PyTorch,False,True,0.09255675918661664,39.0
0.01,0.1,SGD,PyTorch,False,True,0.09255676035694489,40.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674869304008,41.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674767933211,42.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674330788756,43.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674537091087,44.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674765509653,45.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674393927385,46.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567485688062,47.0
0.01,0.1,SGD,PyTorch,False,True,0.092556748877584,48.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674437302924,49.0
0.01,0.1,SGD,PyTorch,False,True,0.09255673608757316,50.0
0.01,0.1,SGD,PyTorch,False,True,0.09255673819911173,51.0
0.01,0.1,SGD,PyTorch,False,True,0.09255673906048453,52.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674218129552,53.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567494773659,54.0
0.01,0.1,SGD,PyTorch,False,True,0.09255675085052428,55.0
0.01,0.1,SGD,PyTorch,False,True,0.09255675064694821,56.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674708300689,57.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674683652608,58.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567519489991,59.0
0.01,0.1,SGD,PyTorch,False,True,0.09255675057017503,60.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674833214148,61.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567501534145,62.0
0.01,0.1,SGD,PyTorch,False,True,0.09255675140319575,63.0
0.01,0.1,SGD,PyTorch,False,True,0.09255675989912703,64.0
0.01,0.1,SGD,PyTorch,False,True,0.09255676729891331,65.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567727509191,66.0
0.01,0.1,SGD,PyTorch,False,True,0.09255677412989213,67.0
0.01,0.1,SGD,PyTorch,False,True,0.09255677273487722,68.0
0.01,0.1,SGD,PyTorch,False,True,0.09255678023413597,69.0
0.01,0.1,SGD,PyTorch,False,True,0.09255678012977464,70.0
0.01,0.1,SGD,PyTorch,False,True,0.09255676817049069,71.0
0.01,0.1,SGD,PyTorch,False,True,0.092556760123538,72.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567570796431,73.0
0.01,0.1,SGD,PyTorch,False,True,0.09255675129175596,74.0
0.01,0.1,SGD,PyTorch,False,True,0.09255676257505407,75.0
0.01,0.1,SGD,PyTorch,False,True,0.09255677211740959,76.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567701844771,77.0
0.01,0.1,SGD,PyTorch,False,True,0.09255677207561604,78.0
0.01,0.1,SGD,PyTorch,False,True,0.09255676856985437,79.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567568729451,80.0
0.01,0.1,SGD,PyTorch,False,True,0.09255675307973536,81.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567461390658,82.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674827772697,83.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674962082082,84.0
0.01,0.1,SGD,PyTorch,False,True,0.09255674031939584,85.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567362930702,86.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567303942664,87.0
0.01,0.1,SGD,PyTorch,False,True,0.09255672658344147,88.0
0.01,0.1,SGD,PyTorch,False,True,0.09255672759896391,89.0
0.01,0.1,SGD,PyTorch,False,True,0.09255672308421957,90.0
0.01,0.1,SGD,PyTorch,False,True,0.09255672253607619,91.0
0.01,0.1,SGD,PyTorch,False,True,0.09255672307837273,92.0
0.01,0.1,SGD,PyTorch,False,True,0.09255672757780473,93.0
0.01,0.1,SGD,PyTorch,False,True,0.09255672244004656,94.0
0.01,0.1,SGD,PyTorch,False,True,0.0925567289015313,95.0
0.01,0.1,SGD,PyTorch,False,True,0.09255672790086228,96.0
0.01,0.1,SGD,PyTorch,False,True,0.09255673188208396,97.0
